Name,Ticker,Sub-Sector,Market Cap,Debt to Equity,Long Term Debt to Equity,Cash Conversion Cycle,Quick Ratio,Current Ratio,Interest Coverage Ratio,Working Capital Turnover Ratio,Net Income / Liabilities,Earning Power
Fsn E-Commerce Ventures Ltd,NYKAA,Wellness Services,57064.44471,75.67991632,12.43520889,101.2076534,0.585934174,1.220381291,1.826112973,11.43432309,1.52198528,4.487096547
MRF Ltd,MRF,Tires & Rubber,56934.24874,16.89201325,8.257718899,83.64054862,0.788708993,1.368289099,8.720743429,11.1162458,20.51216851,11.7263197
Tata Communications Ltd,TATACOMM,Telecom Services,56860.35,629.1219349,311.0154723,-106.7940004,0.432707296,0.438818198,2.805619809,-3.649671537,4.289408615,7.417227023
Mphasis Ltd,MPHASIS,IT Services & Consulting,56848.35037,17.55131836,0,-3372.835419,1.577406335,1.577406335,13.85708958,4.83482597,29.86758771,15.92242177
Container Corporation of India Ltd,CONCOR,Logistics,56515.09725,7.652078449,6.243211717,6.612456002,3.399969498,3.440376619,24.26139691,3.16590492,60.38985925,12.39671011
Hitachi Energy India Ltd,POWERINDIA,Heavy Electrical Equipments,54787.63891,15.71326671,3.829042482,14.74776005,0.893550886,1.163347158,4.91626921,10.98710056,4.892606423,5.9122185
Sundaram Finance Ltd,SUNDARMFIN,Consumer Finance,54481.73085,472.4062169,430.4855834,9.298884071,0.405154257,0.405154257,,-2.066330763,2.699396329,3.051105824
IDFC First Bank Ltd,IDFCFIRSTB,Private Banks,54466.80616,,,,,,,-0.227472589,1.11403326,1.301374545
United Breweries Ltd,UBL,Alcoholic Beverages,54181.90313,2.438832,0.403962176,54.72753929,1.076914104,1.560716545,80.99129173,5.472799324,14.28770546,7.911537322
AU Small Finance Bank Ltd,AUBANK,Consumer Finance,53842.4367,,,,,,,-0.174791953,1.584372164,1.827203967
Procter & Gamble Hygiene and Health Care Ltd,PGHH,FMCG - Personal Products,53718.13588,0.425990719,0.08879211,,1.175912187,1.378487231,36.07094847,12.41149636,56.66294521,45.19585275
Steel Authority of India Ltd,SAIL,Iron & Steel,53552.26037,63.61097651,25.92494067,136.5983002,0.286383199,0.900668767,2.641891619,-12.78921384,3.65423521,4.634496935
BSE Ltd,BSE,Stock Exchanges & Ratings,52744.66011,0.000578928,0.000578928,-5323.01731,1.187573851,1.187573851,26.72403101,1.741623535,12.98275227,10.94386063
Ola Electric Mobility Ltd,OLAELEC,Two Wheelers,51584.65551,134.2220726,75.94511078,,0.836505402,1.00966092,-7.492254918,9.219422563,,
Central Bank of India Ltd,CENTRALBK,Public Banks,51460.60895,,,,,,,-0.107481282,0.641024886,0.931979554
Premier Energies Ltd,PREMIERENE,Renewable Energy,51156.12915,212.3871007,134.2213736,,0.621726381,1.156921592,3.387852781,20.19175815,8.04122278,11.60724131
Coromandel International Ltd,COROMANDEL,Fertilizers & Agro Chemicals,50953.95279,5.209366528,4.342832463,37.92402993,1.280884447,2.06752394,12.72991371,4.187205305,25.66503348,14.98872226
Astral Ltd,ASTRAL,Building Products - Pipes,50942.42599,3.653051859,1.740859722,34.25800732,0.956296825,1.770959686,26.20962199,6.386313838,44.49604824,16.96472263
SJVN Ltd,SJVN,Renewable Energy,50717.93653,144.4347712,140.3243585,,1.173367943,1.193307255,3.453755547,4.514241426,3.628286174,4.24959653
Bank of India Ltd,BANKINDIA,Public Banks,50425.34928,,,,,,,-0.108415353,0.767611326,1.120522796
Petronet LNG Ltd,PETRONET,Oil & Gas - Storage & Transportation,49875.00293,17.27789198,14.91328889,18.29661927,2.731560996,3.087965143,17.38996099,6.032826769,44.87771313,19.71661247
Housing and Urban Development Corporation Ltd,HUDCO,Specialized Finance,48205.752,445.4214161,405.3640739,-2.828312846,0.20108908,0.20108908,,-1.771409086,2.755755843,3.043586791
Page Industries Ltd,PAGEIND,Apparel & Accessories,48019.65834,11.57540766,8.895248353,219.8660743,0.751681429,1.999083341,17.85230564,5.68256984,52.42801614,29.87385278
Tata Elxsi Ltd,TATAELXSI,Software Services,47578.51188,8.970889905,7.231228499,-71.4357678,5.686116655,5.688605835,50.65293561,1.871804734,116.2786943,33.56751533
Gujarat Fluorochemicals Ltd,FLUOROCHEM,Specialty Chemicals,47561.7545,35.30710842,7.797228595,258.3939499,0.732065159,1.359895477,5.471335187,4.316484835,13.1936798,7.886650919
GlaxoSmithKline Pharmaceuticals Ltd,GLAXO,Pharmaceuticals,47286.30627,1.050268896,0.363965707,20.53472677,1.490783304,1.835089675,454.4388889,2.945866682,33.16301006,22.99914807
KPIT Technologies Ltd,KPITTECH,IT Services & Consulting,46869.59357,15.1994711,10.02371739,,1.273444886,1.333110757,15.59857742,11.77928514,30.7200248,20.86879502
ACC Ltd,ACC,Cement,46522.41654,2.172554124,1.369961141,48.77371107,1.288792227,1.595270665,18.85030405,6.629149776,33.12905097,12.4601251
Glenmark Pharmaceuticals Ltd,GLENMARK,Pharmaceuticals,46449.58142,15.68553243,1.932959968,,0.844713238,1.276613406,1.840785317,3.610089668,,6.614901165
Motilal Oswal Financial Services Ltd,MOTILALOFS,Diversified Financials,46372.94027,157.2344487,59.36782251,-1353.159525,0.835437447,0.835437447,,-2.936714908,10.61228465,9.542931514
Adani Wilmar Ltd,AWL,FMCG - Foods,45950.13708,31.59575709,1.786197434,12.76857991,0.529644838,1.22160267,1.350268986,20.01445708,1.291215407,5.114653698
Coforge Ltd,COFORGE,IT Services & Consulting,45756.93374,19.47999678,15.33714347,-28236.63433,1.699314398,1.699314398,9.319267516,9.535524483,34.61571416,19.3116761
Federal Bank Ltd,FEDERALBNK,Private Banks,45564.39705,,,,,,,-0.125019139,1.349951861,1.652451403
UPL Ltd,UPL,Fertilizers & Agro Chemicals,45419.26836,90.97413319,76.34073259,115.1082362,0.987416701,1.463050519,0.458203531,3.433061562,,2.073056143
Cochin Shipyard Ltd,COCHINSHIP,Shipbuilding,45399.8502,10.03729509,9.439294551,,1.168234038,1.325701097,24.17027261,2.000396153,11.13595974,9.280936177
Fortis Healthcare Ltd,FORTIS,Hospitals & Diagnostic Centres,44765.24339,13.49919473,11.52166748,-101.9836952,0.414230152,0.44811477,7.551813669,-8.184377279,13.5639593,7.623789931
Sona BLW Precision Forgings Ltd,SONACOMS,Auto Parts,44578.15898,14.71835035,7.084364543,91.98313617,1.59543203,2.118610639,27.01899225,4.294281393,48.57765381,18.03643044
Jubilant Foodworks Ltd,JUBLFOOD,Restaurants & Cafes,44424.02831,187.53583,160.3977301,-109.0310798,0.389442714,0.603264527,2.685477986,-10.65907382,6.891772949,9.614894128
L&T Finance Ltd,LTF,Consumer Finance,44123.15794,325.5843359,239.3155981,18.12664428,0.287025202,0.287025202,,-1.063230468,2.930682864,2.949573217
Honeywell Automation India Ltd,HONAUT,Electronic Equipments,43891.84001,1.652709223,1.344905995,18.64567053,3.591505412,3.721958019,75.98888889,1.357482147,38.90138878,13.97111397
Biocon Ltd,BIOCON,Biotechnology,43538.12825,64.39892699,53.11535601,83.60540155,0.666412741,0.988306378,2.565270936,8.574361226,3.354812885,4.483314022
Ge T&D India Ltd,GET&D,Heavy Electrical Equipments,43307.71093,3.364603279,2.402368578,139.8148572,0.908541245,1.170278459,7.43202934,10.90233734,7.73238805,8.480382994
Tata Technologies Ltd,TATATECH,IT Services & Consulting,43236.15193,7.991443173,6.365149248,-89.33269041,1.871549434,1.871549434,50.28873612,2.848359652,28.8173913,17.04742647
Lloyds Metals And Energy Ltd,LLOYDSME,Mining - Iron Ore,42899.88269,1.178638642,1.04736256,,0.909112116,1.143497576,304.9665493,22.24376628,110.3228212,43.99263492
Bharat Dynamics Ltd,BDL,Aerospace & Defense Equipments,42755.85,0.222172117,0.058017719,,2.347035213,3.016065127,231.0666667,0.469770594,9.024842177,7.978454031
One 97 Communications Ltd,PAYTM,Business Support Services,42747.14949,1.327979306,1.089604764,51.92922861,3.460216767,3.460216767,-52.47692308,1.159887149,,
Gujarat Gas Ltd,GUJGASLTD,Gas Distribution,42439.25121,1.945747998,1.525028229,6.811067449,0.770936503,0.791778866,29.72085202,-22.48379434,28.81516922,13.60518733
Nippon Life India Asset Management Ltd,NAM-INDIA,Asset Management,42343.42046,0,0,-285.8566271,1.74498303,1.74498303,,8.452290076,281.8612228,30.91354593
Bank of Maharashtra Ltd,MAHABANK,Public Banks,41822.59271,,,,,,,-0.103122655,1.416412749,1.423987376
Escorts Kubota Ltd,ESCORTS,Tractors,41245.67115,0.578802253,0.384959645,49.06436554,2.485616314,3.136220397,103.1151603,2.584947197,50.12086988,12.55810857
AIA Engineering Ltd,AIAENG,Industrial Machinery,40621.42535,6.914485988,0.050989573,222.9104116,6.404071709,8.013331908,45.5115166,1.060472712,137.4549108,20.30178125
KEI Industries Ltd,KEI,Cables,40619.02487,5.28004269,0.820768231,89.46772264,1.6451063,2.583219803,18.78569802,3.783437628,38.50575856,17.71474468
Godrej Industries Ltd,GODREJIND,Diversified Chemicals,40480.96862,191.7837485,77.52433022,584.4039048,0.434535792,1.145378335,1.713121663,4.037778494,0.1297782,3.777776365
Mahindra and Mahindra Financial Services Ltd,M&MFIN,Consumer Finance,40427.25015,492.2143635,466.84172,-64.01081379,0.558455474,0.558455474,,-4.751394532,1.862996601,2.092036918
Apar Industries Ltd,APARINDS,Electrical Components & Equipments,40129.95426,12.26924704,10.18047487,13.98418267,0.997991042,1.536809256,3.559423242,7.851156202,14.37644181,15.9937436
Exide Industries Ltd,EXIDEIND,Batteries,40098.75,8.703406581,4.914002248,75.23827659,0.535797156,1.40560667,11.2495005,7.542495297,16.70620833,7.445480858
APL Apollo Tubes Ltd,APLAPOLLO,Building Products - Pipes,39891.38083,31.74398411,22.34937386,0.448759504,0.682622565,1.338997043,9.622629862,29.74134013,20.44682413,15.1821606
3M India Ltd,3MINDIA,Stationery,39845.96072,0.846798422,0.408494068,,2.016706309,2.51864122,243.6118012,3.096898494,52.97418529,24.14953421
360 One Wam Ltd,360ONE,Investment Banking & Brokerage,39367.60243,274.5701838,213.4969983,-109.2408333,0.424137923,0.424137923,,-1.301942856,6.894432142,6.672727128
Deepak Nitrite Ltd,DEEPAKNTR,Commodity Chemicals,39365.75949,5.931971435,5.789934227,77.98752401,2.648831261,3.616829327,73.9615894,3.917068356,63.73997799,18.32390465
Max Financial Services Ltd,MFSL,Insurance,39362.06521,11.95938245,11.95938245,,0.057947504,0.057947504,,-0.347626023,0.214713754,0.25486092
Godfrey Phillips India Ltd,GODFRYPHLP,FMCG - Tobacco,39253.92239,8.114725098,6.077552657,,0.46957016,1.657100021,42.87265774,8.205702734,55.06650785,19.18651714
Ajanta Pharma Ltd,AJANTPHARM,Pharmaceuticals,38986.93978,0.988966631,0.659311087,239.2814272,2.123961775,3.048718407,155.4979196,2.432552948,84.79424018,24.74982836
Blue Star Ltd,BLUESTARCO,Home Electronics & Appliances,38644.27133,9.298293291,2.087168868,22.18585887,0.936395669,1.299107385,10.59297521,12.327617,10.37727827,9.305927605
New India Assurance Company Ltd,NIACL,Insurance,38513.76,0,0,,0.396537171,0.396537171,,-1.170783477,1.425897052,1.348591773
Punjab & Sind Bank,PSB,Public Banks,37901.38181,,,,,,,-0.101352717,0.450372463,0.634205112
Indraprastha Gas Ltd,IGL,Gas Distribution,37485.04284,0.841154715,0.585088027,-4.501816664,1.055455861,1.069385926,93.28675136,-131.9417186,43.39140509,18.06760527
NLC India Ltd,NLCINDIA,Metals - Diversified,37321.32433,115.7453029,99.44862756,65.23345646,0.968681872,1.157792476,4.392958907,7.639205323,5.204756816,6.784858339
LIC Housing Finance Ltd,LICHSGFIN,Home Financing,37107.24998,802.4711516,713.3109022,-0.953605476,0.069024641,0.069024641,,-0.754096793,1.831496658,2.081589199
IPCA Laboratories Ltd,IPCALAB,Pharmaceuticals,36703.38922,18.61472758,8.02821276,,1.30223209,2.351335518,6.986998224,2.405411538,16.24159879,8.861994854
IRB Infrastructure Developers Ltd,IRB,Construction & Engineering,36680.886,135.7152056,122.6255429,81.84803634,1.162949472,1.237921782,1.509265405,4.56830942,1.946376259,6.284153188
Cholamandalam Financial Holdings Ltd,CHOLAHLDNG,Diversified Financials,36655.09947,605.7398249,573.9415802,35.8922554,0.351471821,0.351471821,,-1.472264903,1.145087063,2.93912716
J K Cement Ltd,JKCEMENT,Cement,35791.0402,104.2804474,82.0389955,50.6937345,0.95141879,1.298925319,3.590007283,12.94515403,8.341683842,10.9899271
Syngene International Ltd,SYNGENE,Labs & Life Sciences Services,35784.17574,13.03959791,10.92348161,69.11529837,1.503670687,1.712113267,14.15254237,3.488669038,26.92998205,10.85896352
Aditya Birla Fashion and Retail Ltd,ABFRL,Retail - Apparel,35683.20818,200.1281204,139.727707,,0.486762712,1.010550534,0.119203468,264.5777695,,0.515678597
Star Health and Allied Insurance Company Ltd,STARHEALTH,Insurance,35367.84179,7.362178453,7.362178453,,0.160657321,0.160657321,,-1.625871244,7.422942859,6.353368521
Kaynes Technology India Ltd,KAYNES,Electrical Components & Equipments,35058.05862,12.96177973,0.979316608,112.7004737,2.768683274,3.51346065,5.14480043,1.395712057,23.59825417,8.803190023
Endurance Technologies Ltd,ENDURANCE,Auto Parts,34513.03639,15.37617731,9.979828988,9.497152176,1.299325565,1.689152286,22.02578528,7.36795953,23.51562986,11.93735183
Dalmia Bharat Ltd,DALBHARAT,Cement,34404.6748,29.10886291,27.68522445,67.23511468,1.47787215,1.750111757,3.769430052,5.6034354,7.371709058,5.250433025
Bandhan Bank Ltd,BANDHANBNK,Private Banks,34334.62759,,,,,,,-0.192228587,1.424490339,1.652151003
CRISIL Ltd,CRISIL,Stock Exchanges & Ratings,34255.7563,2.16146095,1.405040973,,2.082928622,2.082928622,238.0765027,3.389429654,58.51447665,26.28917611
Tata Investment Corporation Ltd,TATAINVEST,Asset Management,34193.05997,0,0,,9.76902818,9.76902818,,6.716202117,13.25067296,1.234919077
National Aluminium Co Ltd,NATIONALUM,Metals - Aluminium,34007.07417,0.669859585,0.354459834,,1.353238841,1.929042572,158.5874492,5.152428243,41.02505911,14.18916425
Metro Brands Ltd,METROBRAND,Footwear,33504.9751,58.02312621,50.3177345,163.2990876,1.939899998,3.343386233,6.861072379,2.233640044,28.26204619,16.14439791
Mangalore Refinery and Petrochemicals Ltd,MRPL,Oil & Gas - Refining & Marketing,33374.73851,95.51681121,68.68596372,18.20756663,0.357388566,1.029253918,5.934046298,796.8960577,16.2365273,18.74278464
Brainbees Solutions Ltd,FIRSTCRY,Retail - Apparel,33297.87668,37.51984724,28.42546143,,0.907594356,1.946088741,-1.786927878,4.006123344,,
Brigade Enterprises Ltd,BRIGADE,Real Estate,33247.42054,153.7388733,140.9886197,,0.306526559,1.162382893,2.158113392,4.171767264,3.157729869,5.93360889
Go Digit General Insurance Ltd,GODIGIT,Insurance,32829.68962,12.97901849,12.97901849,,0.0999406,0.0999406,,-0.642978862,1.273893389,1.071324325
Himadri Speciality Chemical Ltd,HSCL,Commodity Chemicals,32662.76406,19.88175326,0.809783127,82.50681356,1.333721259,1.917704367,9.984656333,4.854962446,29.21520932,14.33474871
Sun Tv Network Ltd,SUNTV,TV Channels & Broadcasters,32513.95157,0.358080574,0.281247391,,8.105491571,8.105491571,306.2698598,0.865408136,219.0990519,22.95492056
Emami Ltd,EMAMILTD,FMCG - Personal Products,32501.79,3.822664187,0.627820207,,1.442779579,1.868967608,80.24048096,5.931212213,89.20108495,24.49821189
Apollo Tyres Ltd,APOLLOTYRE,Tires & Rubber,32447.30733,35.28293024,24.36004687,67.96608891,0.678891567,1.28165115,5.819839478,18.06041678,13.27293989,11.4129913
Inox Wind Ltd,INOXWIND,Heavy Electrical Equipments,32418.83741,148.2189381,8.83618428,490.9943579,0.435477444,0.734264811,0.801305031,-4.187996788,,2.927831471
Embassy Office Parks REIT,EMBASSY,Real Estate,32216.06464,72.86726014,56.81018915,4.127782763,0.252233032,0.25320346,2.001683161,-0.914534562,4.002535968,4.595283115
NBCC (India) Ltd,NBCC,Construction & Engineering,31534.2,0.026116263,0.01285086,,1.04512249,1.167259547,154.0273973,10.9215348,3.860700593,4.387467545
Delhivery Ltd,DELHIVERY,Logistics,31499.393,12.78714877,9.66499538,66.61670154,4.406770095,4.418972009,-1.76152282,1.676745804,,
Central Depository Services (India) Ltd,CDSL,Stock Exchanges & Ratings,31436.735,0.090234743,0.055069733,27.14902631,3.326765257,3.326765257,5055.727273,1.761630165,152.8296383,31.2183539
Hindustan Copper Ltd,HINDCOPPER,Mining - Copper,30968.94424,9.735198743,3.172713786,,0.467310298,1.036754743,25.7588909,-328.7068646,24.7382177,12.28394441
Motherson Sumi Wiring India Ltd,MSUMI,Cables,30938.91331,15.45205153,11.05677481,55.87857481,1.007658465,1.936369562,31.97069597,8.343861054,43.65638465,27.80591927
Vedant Fashions Ltd,MANYAVAR,Textiles,30870.00969,27.74365121,20.39166479,221.7367461,3.360922623,3.732734344,13.32359551,1.466508166,45.69244178,23.63742919
ZF Commercial Vehicle Control Systems India Ltd,ZFCVINDIA,Auto Parts,30867.8462,0,0,45.17741621,4.508686275,4.852490196,110.0698603,2.13228386,68.73604816,16.30722462
Poonawalla Fincorp Ltd,POONAWALLA,Consumer Finance,30806.10704,186.3055094,113.6531049,-0.627780701,0.121168842,0.121168842,,-1.459946155,10.5701572,8.991277416
TVS Holdings Ltd,TVSHLTD,Auto Parts,30786.68444,375.1940512,301.2644975,33.97389759,0.420128874,0.665069705,,-15.70767563,2.132179747,6.257358755
Gland Pharma Ltd,GLAND,Pharmaceuticals,30339.02979,4.266125926,1.618782554,275.8267425,2.853257721,4.036950163,44.22671756,1.12011948,40.93652787,10.92037271
Piramal Pharma Ltd,PPLPHARMA,Pharmaceuticals,30267.64421,59.53659101,32.88608673,168.0852028,0.752658321,1.250651134,1.399763651,8.053305231,0.248491897,4.162271434
Radico Khaitan Ltd,RADICO,Alcoholic Beverages,30167.54819,33.54415852,14.39650437,35.62363593,1.064012382,1.709983049,6.840764331,5.046961511,15.75048663,9.944105221
Sumitomo Chemical India Ltd,SUMICHEM,Commodity Chemicals,30001.15446,1.237446565,0.757194576,,2.575751521,3.338087447,89.39191564,1.577607951,42.57684686,15.35512346
Century Textiles and Industries Ltd,CENTURYTEX,Paper Products,29990.85096,61.09580677,57.96737246,405.246747,0.355390876,1.704936103,6.784567727,3.030339802,0.78906028,2.294799648
Global Health Ltd,MEDANTA,Hospitals & Diagnostic Centres,29937.66215,9.135074417,6.207174951,-35.72963587,2.970232846,3.075740604,17.04333552,2.545499218,53.49995553,14.73414732
BASF India Ltd,BASF,Diversified Chemicals,29747.62323,4.841631767,3.104079417,36.94555149,1.040215752,1.59319868,49.86477785,,14.04852524,10.70654338
Multi Commodity Exchange of India Ltd,MCX,Stock Exchanges & Ratings,29559.77544,0.120423368,0.06601522,0.611664746,1.224819491,1.224819491,378.7037037,1.526182432,4.093443398,2.999598098
KPR Mill Ltd,KPRMILL,Textiles,29365.24074,26.58005658,6.773850852,216.8940613,1.1371377,2.89188318,14.98937744,3.305489691,53.48461906,19.01026434
Gillette India Ltd,GILLETTE,FMCG - Personal Products,29346.57228,0.005056327,0.005056327,,1.026599005,1.532041382,66.15063731,7.36013507,44.39819258,29.79307465
Suven Pharmaceuticals Ltd,SUVENPHAR,Pharmaceuticals,29141.32334,3.169695758,1.035271399,,9.653788587,11.81655753,55.45100671,1.108510035,147.6108544,18.3271298
Sundram Fasteners Ltd,SUNDRMFAST,Auto Parts,28925.22077,18.78750367,2.765209962,142.294365,1.125264069,1.864087433,22.74241951,5.488867247,33.73032807,14.58575166
Bayer Cropscience Ltd,BAYERCROP,Fertilizers & Agro Chemicals,28913.7196,1.652979575,0.736997263,192.9772273,1.477588581,2.44491048,49.03061224,2.342082674,42.36997196,20.90448326
Crompton Greaves Consumer Electricals Ltd,CROMPTON,Home Electronics & Appliances,28889.50459,19.80852254,10.19898694,9.351560905,0.908441455,1.310928768,8.236646041,12.69286003,16.7096512,10.72496177
Emcure Pharmaceuticals Ltd,EMCURE,Pharmaceuticals,28867.75365,74.79690944,31.46750551,,0.851841469,1.32687947,4.066497997,7.196814867,10.85927282,12.50907987
J B Chemicals and Pharmaceuticals Ltd,JBCHEPHARM,Pharmaceuticals,28841.88557,12.91848679,1.138085676,122.3176979,1.555855015,2.134630225,17.95262802,3.595719588,51.89355169,19.95456665
Carborundum Universal Ltd,CARBORUNIV,Industrial Machinery,28502.45432,5.26459256,2.406417112,163.1675646,1.9466023,3.201706601,36.45474373,3.470529607,55.83748971,16.34246381
